,user_id,business_id,stars,name
542,Md Mudasser,542,1,The Fisherman's Wharf
543,Rajen_6packfoodie,543,3,The Fisherman's Wharf
544,Gaurav Gupta,544,5,The Fisherman's Wharf
545,Rajesh Raj,545,5,The Fisherman's Wharf
546,Wagsman09,546,4,The Fisherman's Wharf
547,Venkateshwar Jayakanth,547,2,The Fisherman's Wharf
548,Yamini Natarajan,548,5,The Fisherman's Wharf
549,Palak Jain,549,5,The Fisherman's Wharf
550,Ravi Kumar,550,4,The Fisherman's Wharf
551,Abhijit Aachi,551,5,The Fisherman's Wharf
552,Sruti Misra (Foodicted),552,5,The Fisherman's Wharf
553,Syed Fayazuddin,553,5,The Fisherman's Wharf
554,Srinivas Varma,554,4,The Fisherman's Wharf
555,Faisal Mohammed,555,5,The Fisherman's Wharf
556,Lopamudra Tripathy,556,4,The Fisherman's Wharf
557,Shovit Chowdhury,557,5,The Fisherman's Wharf
558,Moonis Ahmed,558,4,The Fisherman's Wharf
559,Anubhav Mishra,559,1,The Fisherman's Wharf
560,Nawaz Mohammed,560,4,The Fisherman's Wharf
561,StomachFull/Fool,561,3,The Fisherman's Wharf
562,Gowtham Mahesh Balina,562,2,The Fisherman's Wharf
563,Shashidhar Naidu,563,5,The Fisherman's Wharf
564,Asha Akunuri,564,4,The Fisherman's Wharf
565,Tathagat Verma,565,4,The Fisherman's Wharf
566,Gopinath Gunturu,566,4,The Fisherman's Wharf
567,Riyaz Ahmed,567,4,The Fisherman's Wharf
568,Siddu,568,3,The Fisherman's Wharf
569,Mahesh Kumar Unnam,569,5,The Fisherman's Wharf
570,Raghuram Kurella,570,4,The Fisherman's Wharf
571,Anusha Sinha,571,4,The Fisherman's Wharf
572,Ranodeep Sen,572,4,The Fisherman's Wharf
573,Pink Beforeuleap,573,5,The Fisherman's Wharf
574,Krishtanvi,574,5,The Fisherman's Wharf
575,Gaurav Yadav,575,5,The Fisherman's Wharf
576,Anurag Singh Rajput,576,2,The Fisherman's Wharf
577,Bharadwaja Pindiprolu,577,5,The Fisherman's Wharf
578,Dr.Mahesh Bapuram Reddy,578,4,The Fisherman's Wharf
579,Rajarshi,579,5,The Fisherman's Wharf
580,Abhimanyu Padmaraj,580,5,The Fisherman's Wharf
581,Vishnu Kaluvala,581,5,The Fisherman's Wharf
582,Amrita Sinha,582,5,The Fisherman's Wharf
583,Yashmita Hota,583,5,The Fisherman's Wharf
584,Ankita Bhardwaj Singh,584,4,The Fisherman's Wharf
585,Shishir,585,1,The Fisherman's Wharf
586,Tulasiram Ram,586,5,The Fisherman's Wharf
587,Nilesh Rana,587,5,The Fisherman's Wharf
588,Surya Sharma,588,5,The Fisherman's Wharf
589,Shon Thomas Ninan,589,4,The Fisherman's Wharf
590,Sivayya Naidu,590,5,The Fisherman's Wharf
591,Anuradha,591,4,The Fisherman's Wharf
592,Shiva Kumar,592,4,The Fisherman's Wharf
593,Neha Singh,593,5,The Fisherman's Wharf
594,Soumyajeet Bharadwaj,594,5,The Fisherman's Wharf
595,Prasun Gokhlani,595,4,The Fisherman's Wharf
596,Sohan Dudala,596,5,The Fisherman's Wharf
597,Farheen Dairkee,597,5,The Fisherman's Wharf
598,Aashima Bhootna,598,3,The Fisherman's Wharf
599,Yugank Pant,599,4,The Fisherman's Wharf
600,Pournima Gupte,600,3,eat.fit
601,Manish Aggarwal,601,3,eat.fit
602,Srishti M,602,3,eat.fit
603,Basheer Shaik,603,1,eat.fit
604,Kirthi Kirthi,604,4,eat.fit
605,Bharath Kumar,605,4,eat.fit
606,Priyank Sharma,606,4,eat.fit
607,Gaurav,607,1,eat.fit
608,Gautam Narang,608,4,eat.fit
609,Kiranpreet Kaur,609,5,eat.fit
610,Aparajita Deshpande,610,1,eat.fit
611,Asha Dutta,611,1,eat.fit
612,Roopashree NM,612,1,eat.fit
613,ANISHA SINGH,613,3,eat.fit
614,#chloesviews // CAH,614,5,eat.fit
615,Kiran Bishaj,615,4,eat.fit
616,Sahil S,616,5,eat.fit
617,Sukesh,617,4,eat.fit
618,Sravani,618,1,eat.fit
619,Khushboo Pandey,619,5,eat.fit
620,Manishashah141,620,4,eat.fit
621,Zarar Khan,621,4,eat.fit
622,Sameer.khode,622,1,eat.fit
623,Bishay Bishesh,623,1,eat.fit
624,Hussain Abbas,624,1,eat.fit
625,Riki Das,625,1,eat.fit
626,Ketan Bassi,626,5,eat.fit
627,Jasmin,627,3,eat.fit
628,Vishwanth Reddy,628,2,eat.fit
629,Vinay Kumar,629,3,eat.fit
630,Navya,630,1,eat.fit
631,Sankhadip Kumar,631,5,eat.fit
632,Subhashree Dey,632,3,eat.fit
633,Afreen Jahan,633,2,eat.fit
634,Swathi Y P B,634,1,eat.fit
635,ASH&B2,635,4,eat.fit
636,Anil Rao,636,5,eat.fit
637,Thehungryhyderabadi,637,3,eat.fit
638,Vaishali,638,1,eat.fit
639,Leher Sadhnani,639,3,eat.fit
640,Sharad,640,5,eat.fit
641,NayanNanda,641,1,eat.fit
642,Nalini,642,1,eat.fit
643,Avinash Agarwal,643,5,eat.fit
644,Sravanthi,644,1,eat.fit
645,Afreen Jahan,645,5,eat.fit
646,Mona,646,2,eat.fit
647,Anjali Tiwari,647,1,eat.fit
648,Afreen Jahan,648,4,eat.fit
649,Afreen Jahan,649,5,eat.fit
650,Jaswal Paramvir Singh,650,5,eat.fit
651,Sumit Agarwal,651,4,eat.fit
652,Sachdevajyoti579,652,3,eat.fit
653,Nikita Kumari,653,4,eat.fit
654,Pragnyashree Mishra,654,4,eat.fit
655,Harish Reddy,655,4,eat.fit
656,Amrutha,656,1,eat.fit
657,Afreen Jahan,657,3,eat.fit
658,Karthik Reddy Katta,658,5,eat.fit
659,Nagaraju Banoth,659,5,eat.fit
660,Payal Khullar,660,5,eat.fit
661,Shilpa Sahu,661,5,eat.fit
662,Manideep M,662,2,eat.fit
663,Jawa08014,663,3,eat.fit
664,Asisha Ayachitula,664,5,eat.fit
665,Akshay Raikar,665,5,eat.fit
666,Charushila Biswas,666,4,eat.fit
667,Kartheek Karnati,667,1,eat.fit
668,Dhanasekar Kannan,668,3,eat.fit
669,Swati Sk,669,4,eat.fit
670,Gael D'Marte,670,1,eat.fit
671,Chhavi Agarwal,671,1,eat.fit
672,Smrati Saxena,672,5,eat.fit
673,Sai Dev,673,4,eat.fit
674,Subhobroto Mukherjee,674,5,eat.fit
675,Abhishek Kumar,675,1,eat.fit
676,Shirley Thomas,676,5,eat.fit
677,Arjeeta Tripathi,677,5,eat.fit
678,Nikhil Lakhotia,678,1,eat.fit
679,Bharath Maguluri,679,4,eat.fit
680,Farhad Tarapore,680,5,eat.fit
681,Afreen Jahan,681,4,eat.fit
682,Purna Redrowthu,682,1,eat.fit
683,Deepac Mishra,683,5,eat.fit
684,Sivprasad06,684,2,eat.fit
685,Chirag Surana,685,3,eat.fit
686,Satish Patnala,686,5,eat.fit
687,Mallikarjuna Maddu,687,1,eat.fit
688,Dhamma Prakash Bhagath,688,2,eat.fit
689,Pallavi Tiwary ( FoodLicks),689,4,eat.fit
690,Saloni Gupta🧁,690,5,eat.fit
691,Shaik Mahaboob Subhani,691,3,eat.fit
692,Mayankrawat1989,692,1,eat.fit
693,Siva Raju,693,5,eat.fit
694,Rasheed Khan.M,694,5,eat.fit
695,Razia,695,1,eat.fit
696,RENUKA DEVI Katikala,696,4,eat.fit
697,Priyabrata07,697,2,eat.fit
698,Nishtha Chandarana,698,5,eat.fit
699,Naveen,699,5,eat.fit
700,K Chaitanya,700,4,Shah Ghouse Spl Shawarma
701,Naga Sandeep,701,4,Shah Ghouse Spl Shawarma
702,Leher Sadhnani,702,4,Shah Ghouse Spl Shawarma
703,Avishek Chakraborty,703,2,Shah Ghouse Spl Shawarma
704,Kiran Sagi,704,5,Shah Ghouse Spl Shawarma
705,Anu Nand,705,5,Shah Ghouse Spl Shawarma
706,Bharti Mehta,706,2,Shah Ghouse Spl Shawarma
707,Navaneeth Reddy,707,5,Shah Ghouse Spl Shawarma
708,Nikhil,708,1,Shah Ghouse Spl Shawarma
709,Pratyush Nanda,709,5,Shah Ghouse Spl Shawarma
710,Tarak Chowdhary,710,4,Shah Ghouse Spl Shawarma
711,Pratap,711,3,Shah Ghouse Spl Shawarma
712,Naveen T,712,1,Shah Ghouse Spl Shawarma
713,Jit Mukherjee,713,2,Shah Ghouse Spl Shawarma
714,Shiv Kumar Chintapalli,714,5,Shah Ghouse Spl Shawarma
715,Hoang,715,5,Shah Ghouse Spl Shawarma
716,Anil Rao,716,2,Shah Ghouse Spl Shawarma
717,Shaik Mujahid Dadapeer,717,5,Shah Ghouse Spl Shawarma
718,Sourav Pachal,718,5,Shah Ghouse Spl Shawarma
719,Chinna,719,5,Shah Ghouse Spl Shawarma
720,Manish Mehta,720,4,Shah Ghouse Spl Shawarma
721,Shilpa Shaji,721,1,Shah Ghouse Spl Shawarma
722,Naveen Joshi,722,5,Shah Ghouse Spl Shawarma
723,Vinay Chandrakar,723,1,Shah Ghouse Spl Shawarma
724,Mohammed Sami,724,2,Shah Ghouse Spl Shawarma
725,Jamini Mohan Gogoi,725,5,Shah Ghouse Spl Shawarma
726,Abhishek Katta,726,3,Shah Ghouse Spl Shawarma
727,Ram Reddy,727,1,Shah Ghouse Spl Shawarma
728,Sarvesh,728,2,Shah Ghouse Spl Shawarma
729,Joel ManohaR,729,4,Shah Ghouse Spl Shawarma
730,Gaurav Sharma,730,1,Shah Ghouse Spl Shawarma
731,Rishis Digitalmarketing,731,1,Shah Ghouse Spl Shawarma
732,Dhruv Bhatt,732,2,Shah Ghouse Spl Shawarma
733,Onefussyfoodie,733,4,Shah Ghouse Spl Shawarma
734,Vinay Kumar,734,1,Shah Ghouse Spl Shawarma
735,Samrat Ghosh,735,1,Shah Ghouse Spl Shawarma
736,Prashanth Kumar,736,2,Shah Ghouse Spl Shawarma
737,Aniket Sharma,737,5,Shah Ghouse Spl Shawarma
738,Mani,738,1,Shah Ghouse Spl Shawarma
739,Santosh Sudheer Varma Uppalapati,739,3,Shah Ghouse Spl Shawarma
740,Athira Thilakan,740,5,Shah Ghouse Spl Shawarma
741,Uday Manem,741,1,Shah Ghouse Spl Shawarma
742,Vamsi Reddy,742,5,Shah Ghouse Spl Shawarma
743,Satish Gowlikar,743,5,Shah Ghouse Spl Shawarma
744,Ayub Syed,744,4,Shah Ghouse Spl Shawarma
745,ImmanueL M (MooD),745,5,Shah Ghouse Spl Shawarma
746,T V Satyanarayana,746,5,Shah Ghouse Spl Shawarma
747,Manindhar Reddy Dandem,747,1,Shah Ghouse Spl Shawarma
748,Muhammad Althaf,748,1,Shah Ghouse Spl Shawarma
749,Benson Benny,749,4,Shah Ghouse Spl Shawarma
750,Venkat Chary,750,1,Shah Ghouse Spl Shawarma
751,Vinay,751,3,Shah Ghouse Spl Shawarma
752,NS,752,1,Shah Ghouse Spl Shawarma
753,Somasree Sengupta,753,2,Shah Ghouse Spl Shawarma
754,Prakhar,754,4,Shah Ghouse Spl Shawarma
755,Raghu,755,4,Shah Ghouse Spl Shawarma
756,Tarun,756,5,Shah Ghouse Spl Shawarma
757,Nikitesh Makde,757,5,Shah Ghouse Spl Shawarma
758,Arif Shah,758,5,Shah Ghouse Spl Shawarma
759,Suruchi Naik,759,5,Shah Ghouse Spl Shawarma
760,Mohammed Sami,760,3,Shah Ghouse Spl Shawarma
761,Roja Ramani,761,5,Shah Ghouse Spl Shawarma
762,Kaushik Padmanaban,762,4,Shah Ghouse Spl Shawarma
763,Abhay Bansal,763,4,Shah Ghouse Spl Shawarma
764,Manohar Vihari,764,4,Shah Ghouse Spl Shawarma
765,Ashok Prabhakaran,765,4,Shah Ghouse Spl Shawarma
766,NagaMahesh Busam,766,5,Shah Ghouse Spl Shawarma
767,Aditya Kumar Singh,767,4,Shah Ghouse Spl Shawarma
768,Nagalakshmi Tenti,768,5,Shah Ghouse Spl Shawarma
769,Rajasekhar,769,1,Shah Ghouse Spl Shawarma
770,Shabahath Ali Sufi,770,4,Shah Ghouse Spl Shawarma
771,Ashok,771,5,Shah Ghouse Spl Shawarma
772,Harsha Kanchina,772,5,Shah Ghouse Spl Shawarma
773,Oindrila Rahaman,773,3,Shah Ghouse Spl Shawarma
774,Hanuman,774,2,Shah Ghouse Spl Shawarma
775,Akhila Satyanarayana,775,1,Shah Ghouse Spl Shawarma
776,Ritesh Srivastava,776,4,Shah Ghouse Spl Shawarma
777,OÑlyme Nishi,777,5,Shah Ghouse Spl Shawarma
778,Syed Nazaf,778,1,Shah Ghouse Spl Shawarma
779,Jayant Soni,779,5,Shah Ghouse Spl Shawarma
780,Shaik Azeem,780,3,Shah Ghouse Spl Shawarma
781,Abdul Sattar,781,5,Shah Ghouse Spl Shawarma
782,Arvind Patel,782,1,Shah Ghouse Spl Shawarma
783,Sweta Singh,783,5,Shah Ghouse Spl Shawarma
784,Abdul Haii,784,4,Shah Ghouse Spl Shawarma
785,Sandeep Kumar,785,5,Shah Ghouse Spl Shawarma
786,Sai Kumar,786,1,Shah Ghouse Spl Shawarma
787,Srikanth Kanduri,787,5,Shah Ghouse Spl Shawarma
788,Gurnur Singh Kalra,788,5,Shah Ghouse Spl Shawarma
789,Lakshman Ch,789,1,Shah Ghouse Spl Shawarma
790,Anil Chinna,790,1,Shah Ghouse Spl Shawarma
791,Sonali Bebo,791,3,Shah Ghouse Spl Shawarma
792,Only Soumya,792,5,Shah Ghouse Spl Shawarma
793,Mohammad Waseem,793,5,Shah Ghouse Spl Shawarma
794,Sunil Gorlakanti,794,5,Shah Ghouse Spl Shawarma
795,Parsi Vineeth,795,5,Shah Ghouse Spl Shawarma
796,Kuldip Maurya,796,5,Shah Ghouse Spl Shawarma
797,Sadiq,797,5,Shah Ghouse Spl Shawarma
798,Bijo,798,5,Shah Ghouse Spl Shawarma
799,Suresh Reddy L,799,1,Shah Ghouse Spl Shawarma
800,Antony Peter,800,4,Hyper Local
801,Punitha Battu,801,5,Hyper Local
802,Sonam Biswas,802,5,Hyper Local
803,Farzana Shaik,803,1,Hyper Local
804,Satyendra Kuvelkar,804,2,Hyper Local
805,Shravya Rao,805,1,Hyper Local
806,Areeba Fatima,806,5,Hyper Local
807,Food&Bikes (FaB),807,4,Hyper Local
808,Abhijeet Mahapatro,808,4,Hyper Local
809,Kumar,809,5,Hyper Local
810,Chayan Jain,810,1,Hyper Local
811,Abdul Qadir Ali,811,5,Hyper Local
812,Epicure,812,5,Hyper Local
813,Soumodip Pal,813,4,Hyper Local
814,Yaswanth Atyam,814,3,Hyper Local
815,Gupta,815,5,Hyper Local
816,Ganesh Chadra Lenka,816,5,Hyper Local
817,Tarun Digavalli,817,5,Hyper Local
818,Thunderbird,818,5,Hyper Local
819,Sanjeeth Kathuri,819,4,Hyper Local
820,Darshan Shah,820,4,Hyper Local
821,Rajashekar Ch,821,1,Hyper Local
822,Vibhor Dhote,822,3,Hyper Local
823,Binod Kumar,823,5,Hyper Local
824,Sajjad Ali Khan,824,1,Hyper Local
825,Abhinav Tyagi,825,2,Hyper Local
826,Anita Kar,826,1,Hyper Local
827,Sai Raam Dindi,827,1,Hyper Local
828,Mantripragada Shalimithra,828,1,Hyper Local
829,Smishra.funny,829,5,Hyper Local
830,Vedant Kasera,830,5,Hyper Local
831,Yaksh Kishore,831,1,Hyper Local
832,Survivingforfood,832,5,Hyper Local
833,Pavan Singisetty,833,1,Hyper Local
834,Anirudha| United.Food.Circle,834,5,Hyper Local
835,Sonam Bharti,835,5,Hyper Local
836,Moumita Ghosh,836,5,Hyper Local
837,DS Singal,837,3,Hyper Local
838,Suparna Banerjee,838,4,Hyper Local
839,Ashwani Kumar,839,5,Hyper Local
840,Ashish Choudhury,840,5,Hyper Local
841,Sudipta Routray,841,4,Hyper Local
842,Saikrishna Arvapally,842,4,Hyper Local
843,Mugdha,843,4,Hyper Local
844,Mahesh Kumar Unnam,844,4,Hyper Local
845,Joy Ghosh,845,5,Hyper Local
846,Sonu Anand,846,2,Hyper Local
847,SANDEEP RAJ (THE FOODIES),847,5,Hyper Local
848,Shalu Singh,848,4,Hyper Local
849,Mohammed.taranum,849,3,Hyper Local
850,Anshuman Sahu,850,3,Hyper Local
851,Kumarsunil Kasta,851,5,Hyper Local
852,Nag Vamc,852,3,Hyper Local
853,Naina Hussain,853,4,Hyper Local
854,Ashok Das,854,5,Hyper Local
855,Roshankumar198611@gmail.com,855,5,Hyper Local
856,Bramha Reddy,856,5,Hyper Local
857,Rajitha Mani,857,1,Hyper Local
858,Ankita,858,4,Hyper Local
859,Deepika,859,5,Hyper Local
860,Himakar Yv,860,3,Hyper Local
861,Anmol Singh,861,1,Hyper Local
862,Sanika Samant,862,3,Hyper Local
863,Roy Burmon,863,4,Hyper Local
864,Mahesh Kumar,864,5,Hyper Local
865,Mukesh Chef,865,5,Hyper Local
866,Amit Kumar,866,5,Hyper Local
867,Pawankumar Kumar,867,5,Hyper Local
868,Mithilesh Kumar Mithilehs Kumar,868,5,Hyper Local
869,Raviteja Chinnu,869,1,Hyper Local
870,Vyshnavi Yarlagadda,870,1,Hyper Local
871,Kumuda Naidu,871,4,Hyper Local
872,Hasini,872,3,Hyper Local
873,Vineet R,873,1,Hyper Local
874,Rishi Chauhan,874,1,Hyper Local
875,Parijat Ray,875,4,Hyper Local
876,Satyam Kumar,876,5,Hyper Local
877,Gopi Sahu,877,5,Hyper Local
878,Rahul Roy,878,5,Hyper Local
879,Ruchi Pawar,879,5,Hyper Local
880,Kalpana,880,5,Hyper Local
881,Anusha Sinha,881,4,Hyper Local
882,Abhishek Kumar,882,1,Hyper Local
883,Koushal Koshik,883,5,Hyper Local
884,Varun Chandrasekharan,884,2,Hyper Local
885,Shreshth Malhotra,885,3,Hyper Local
886,Tavleen Kaur Gandhi,886,3,Hyper Local
887,Dian Shmilev,887,1,Hyper Local
888,Sanjeevani Srivastava,888,4,Hyper Local
889,Anshul Jain,889,3,Hyper Local
890,Akash Sarabhai,890,4,Hyper Local
891,Supraja.prasad,891,4,Hyper Local
892,Rakesh Gudipudi,892,3,Hyper Local
893,Raj Kumar,893,5,Hyper Local
894,Anshul Gupta,894,4,Hyper Local
895,Sweta Mohanty,895,3,Hyper Local
896,Abhilashmohanty273,896,4,Hyper Local
897,Panchlal Kumar,897,5,Hyper Local
898,Vemulapalli Sharmista,898,4,Hyper Local
899,Laxman Gathpol,899,5,Hyper Local
900,Sravani,900,5,Cream Stone
901,Sheshank Kumar,901,4,Cream Stone
902,Akash Pingley,902,5,Cream Stone
903,Samrat Samanta,903,4,Cream Stone
904,The Food O’Clock,904,5,Cream Stone
905,Bhargav Addepalli,905,5,Cream Stone
906,Bhavna Bhardwaj,906,5,Cream Stone
907,Ritika Arora,907,4,Cream Stone
908,Gunja,908,1,Cream Stone
909,S G K,909,5,Cream Stone
910,Foodbug,910,5,Cream Stone
911,Polimati Naveen Prasad,911,4,Cream Stone
912,Pavani Reddy,912,1,Cream Stone
913,Deepak Arora,913,4,Cream Stone
914,Kaushani Roy Choudhury,914,4,Cream Stone
915,Thehungryhyderabadi,915,4,Cream Stone
916,Sumer Chawla,916,4,Cream Stone
917,Bharat Prakash,917,5,Cream Stone
918,Riz & Shanky,918,4,Cream Stone
919,Gayatri Tandon,919,5,Cream Stone
920,Yashmita Hota,920,5,Cream Stone
921,Farhad Tarapore,921,4,Cream Stone
922,Diplekha Sarkar,922,5,Cream Stone
923,Keerthi M,923,1,Cream Stone
924,Sweety Roy,924,5,Cream Stone
925,Sekharamantri Snigdha,925,5,Cream Stone
926,Aashu,926,3,Cream Stone
927,Ravi CH,927,5,Cream Stone
928,Sunny Bhargava,928,1,Cream Stone
929,Shivali Kamath,929,2,Cream Stone
930,Get Spoiled,930,5,Cream Stone
931,Swathi Siri,931,5,Cream Stone
932,Priya ప్రియా,932,1,Cream Stone
933,Gogineni Shashikanth,933,3,Cream Stone
934,Subhendu Khan,934,5,Cream Stone
935,Indradipta Sardar,935,5,Cream Stone
936,Atul Kumar Sinha,936,4,Cream Stone
937,Infitree Tech,937,5,Cream Stone
938,Venkat Sainath Rameswarapu,938,4,Cream Stone
939,Foodbite,939,4,Cream Stone
940,Sowmya Valentina,940,1,Cream Stone
941,Vaishakhi R Kamath,941,5,Cream Stone
942,Uday Manem,942,3,Cream Stone
943,Navveen,943,5,Cream Stone
944,Lamha,944,4,Cream Stone
945,Saurabh Sanyal,945,5,Cream Stone
946,Nillu,946,4,Cream Stone
947,Pradeep Reddy,947,1,Cream Stone
948,Samreen Rizvi,948,5,Cream Stone
949,Stephen Reji,949,5,Cream Stone
950,Swastik Kaushal,950,5,Cream Stone
951,Abhi,951,4,Cream Stone
952,Tanushree Mitra,952,5,Cream Stone
953,Namit Agarwal,953,5,Cream Stone
954,Alisha,954,1,Cream Stone
955,Sidthefoodie,955,5,Cream Stone
956,Nadeem Hussain Shaikh,956,1,Cream Stone
957,Vaishali Ghosh,957,4,Cream Stone
958,Vinay,958,5,Cream Stone
959,Shalini Pilli,959,4,Cream Stone
960,Anil Kumar,960,1,Cream Stone
961,Reshma,961,5,Cream Stone
962,Priya Rudrapati,962,1,Cream Stone
963,Himanshi Mishra,963,5,Cream Stone
964,Klakshmi Santhoshi,964,5,Cream Stone
965,Vijay Reddy,965,5,Cream Stone
966,Dan,966,5,Cream Stone
967,Ruby Solanki,967,1,Cream Stone
968,Neha,968,4,Cream Stone
969,Abhra Das,969,5,Cream Stone
970,Kiran,970,5,Cream Stone
971,Sourabh Grover,971,5,Cream Stone
972,Ceejay,972,5,Cream Stone
973,Amardeep Dabass,973,3,Cream Stone
974,Payal Khullar,974,5,Cream Stone
975,Yashwant Darsi,975,3.5,Cream Stone
976,Yagnahaun Jonnadula,976,5,Cream Stone
977,Ramona Sinha,977,5,Cream Stone
978,Himabindu Reddy,978,1,Cream Stone
979,Kapil Thakkar,979,4,Cream Stone
980,Sushma Kota,980,1,Cream Stone
981,Phani Varma,981,5,Cream Stone
982,Charushila Biswas,982,2,Cream Stone
983,Shubhangi Gautam,983,5,Cream Stone
984,Vani,984,5,Cream Stone
985,Somshuddha Datta,985,5,Cream Stone
986,Chandra Sekar,986,5,Cream Stone
987,Himakar Yv,987,3,Cream Stone
988,VJvarun,988,4,Cream Stone
989,Yugandhar,989,5,Cream Stone
990,Vivek Thakur,990,5,Cream Stone
991,Govinda Rajulu,991,5,Cream Stone
992,Natraj Katakam,992,5,Cream Stone
993,Kiran,993,5,Cream Stone
994,Saicharan Chowdary Tulluri,994,2,Cream Stone
995,Bhargavi Chintala,995,1,Cream Stone
996,Yugandhar,996,3,Cream Stone
997,Krishna,997,1,Cream Stone
998,Ajay,998,1,Cream Stone
999,KRISHNA CHAITANYA,999,1,Cream Stone
1000,_ Gluttonous Hedonist,1000,3,Sardarji's Chaats & More
1001,Minocher Hansotia,1001,5,Sardarji's Chaats & More
1002,Gautam Narang,1002,4,Sardarji's Chaats & More
1003,Tahishi Gupta,1003,5,Sardarji's Chaats & More
1004,Rishi Kumar,1004,1,Sardarji's Chaats & More
1005,Raghavendra Deeduvanu,1005,3,Sardarji's Chaats & More
1006,Pallavi Mitra,1006,5,Sardarji's Chaats & More
1007,Clifford,1007,1,Sardarji's Chaats & More
1008,Manisha Mani,1008,1,Sardarji's Chaats & More
1009,Dristy Debanjana Panda,1009,4,Sardarji's Chaats & More
1010,Sanjay Yadav,1010,3,Sardarji's Chaats & More
1011,The Foodie Bookworm,1011,4,Sardarji's Chaats & More
1012,Shalu Singh,1012,4,Sardarji's Chaats & More
1013,Richa,1013,5,Sardarji's Chaats & More
1014,Sonali Joshi,1014,5,Sardarji's Chaats & More
1015,Khushboo Pandey,1015,4,Sardarji's Chaats & More
1016,Venkat Mahesh,1016,4,Sardarji's Chaats & More
1017,Shikha,1017,5,Sardarji's Chaats & More
1018,Vipul (Coffee Lover),1018,2,Sardarji's Chaats & More
1019,Ritika Shrivastava,1019,4,Sardarji's Chaats & More
1020,Shalini Mukherjee,1020,4,Sardarji's Chaats & More
1021,Theavantgard,1021,1,Sardarji's Chaats & More
1022,Mudit Kejriwal,1022,3,Sardarji's Chaats & More
1023,Swati Tiwari,1023,5,Sardarji's Chaats & More
1024,Naveena Sombhatla,1024,1,Sardarji's Chaats & More
1025,Tejas Lad,1025,5,Sardarji's Chaats & More
1026,Gondi Kavinder Reddy,1026,5,Sardarji's Chaats & More
1027,Cadeepthichowdary.raavi,1027,4,Sardarji's Chaats & More
1028,Tania Sahu(Mrsfoodieglobetrotter),1028,5,Sardarji's Chaats & More
1029,Foodie On Wheels...,1029,4,Sardarji's Chaats & More
1030,Rahil Nyk,1030,4,Sardarji's Chaats & More
1031,Chaitanyabankuru02,1031,1,Sardarji's Chaats & More
1032,Gurpreet Singh,1032,4,Sardarji's Chaats & More
1033,Suraj Shenoy,1033,4,Sardarji's Chaats & More
1034,Sri Bhavya,1034,3,Sardarji's Chaats & More
1035,Sumit Sharma,1035,3,Sardarji's Chaats & More
1036,Yashasvi Rao,1036,4,Sardarji's Chaats & More
1037,Khana With NA,1037,4,Sardarji's Chaats & More
1038,Pavan Rishit Meka,1038,4,Sardarji's Chaats & More
1039,Amit Chaurasia,1039,5,Sardarji's Chaats & More
1040,Namit Agarwal,1040,4,Sardarji's Chaats & More
1041,Komal Pahuja,1041,1,Sardarji's Chaats & More
1042,Pramod Kumar,1042,1,Sardarji's Chaats & More
1043,Foodieyo,1043,4,Sardarji's Chaats & More
1044,Yashasvi Rao,1044,2,Sardarji's Chaats & More
1045,Sachinagarwal1995,1045,4,Sardarji's Chaats & More
1046,Manoj Muppasani,1046,2,Sardarji's Chaats & More
1047,Gaurav Kumar,1047,3,Sardarji's Chaats & More
1048,Rahul Dogra,1048,5,Sardarji's Chaats & More
1049,Saurabh,1049,5,Sardarji's Chaats & More
1050,Swati Swapna Nayak,1050,1,Sardarji's Chaats & More
1051,Vikashtiwary1991,1051,5,Sardarji's Chaats & More
1052,Vicky,1052,1,Sardarji's Chaats & More
1053,Pavan,1053,5,Sardarji's Chaats & More
1054,Inner World Of A Super Foodie,1054,3,Sardarji's Chaats & More
1055,Ashita Agarwal,1055,4,Sardarji's Chaats & More
1056,Suraj,1056,1,Sardarji's Chaats & More
1057,Abhishek Singh,1057,5,Sardarji's Chaats & More
1058,Atul Kumar Kushwaha,1058,5,Sardarji's Chaats & More
1059,Shilpi Rani,1059,1,Sardarji's Chaats & More
1060,Smriti Sinha,1060,1,Sardarji's Chaats & More
1061,RAHUL DEY,1061,1,Sardarji's Chaats & More
1062,Projwal Tiwari,1062,4,Sardarji's Chaats & More
1063,Princy Singh Rajput,1063,2,Sardarji's Chaats & More
1064,Tejas Rajput,1064,3,Sardarji's Chaats & More
1065,Sunil Toshniwal,1065,1,Sardarji's Chaats & More
1066,Kalyan Madduru,1066,3,Sardarji's Chaats & More
1067,Sneha Gupta,1067,1,Sardarji's Chaats & More
1068,Jayaram Boyina,1068,5,Sardarji's Chaats & More
1069,Bhavi Solanki,1069,4,Sardarji's Chaats & More
1070,Aman Agarwal,1070,5,Sardarji's Chaats & More
1071,Aman Arora,1071,4,Sardarji's Chaats & More
1072,Foodie Goodie,1072,5,Sardarji's Chaats & More
1073,Upendra,1073,4,Sardarji's Chaats & More
1074,Sidharth Singal,1074,4,Sardarji's Chaats & More
1075,Shrish Deshpande,1075,4,Sardarji's Chaats & More
1076,Tushar Vaidya,1076,1,Sardarji's Chaats & More
1077,Neeraj Alexander,1077,1,Sardarji's Chaats & More
